epoch,repeat,chain,relax_success,relax_error,unrelaxed_path,relaxed_path,relaxed_exists,mean_plddt,min_plddt,max_plddt,num_residues,pdb_path
6,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,53.22579741379314,28.12,69.78,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
7,3,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,53.33174568965524,24.16,69.13,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
8,3,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,60.30803879310346,28.41,74.07,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
9,3,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,60.14594827586212,26.74,70.66,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
10,5,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/7dsq_A_model_1_relaxed.pdb,True,61.13881465517237,28.01,72.05,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb
11,5,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/7dsq_A_model_1_relaxed.pdb,True,68.3687715517241,29.63,78.42,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_5/predictions/7dsq_A_model_1_unrelaxed.pdb
12,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,70.91060344827582,26.4,79.8,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
13,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,68.70040948275857,29.25,78.12,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
14,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,73.39392241379312,30.56,81.25,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
15,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,74.47558189655169,30.52,81.67,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
16,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,67.43288793103449,24.31,77.13,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
17,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,72.30124999999994,30.36,81.32,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
18,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,73.70896551724135,27.58,82.41,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
19,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,74.710150862069,30.65,81.54,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
20,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,74.27176724137925,32.9,82.41,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
21,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,69.32868534482759,26.75,77.57,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
22,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,75.00926724137933,27.74,81.15,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
23,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,70.96612068965521,36.26,78.38,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
24,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,73.2005603448276,29.44,79.76,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
25,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,75.41653017241387,30.05,82.79,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
26,1,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/7dsq_A_model_1_relaxed.pdb,True,64.83148706896556,30.13,75.97,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_1/predictions/7dsq_A_model_1_unrelaxed.pdb
27,3,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,77.62980603448274,30.27,84.15,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
28,3,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_3/predictions/7dsq_A_model_1_relaxed.pdb,True,75.83267241379313,36.52,83.7,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_3/predictions/7dsq_A_model_1_unrelaxed.pdb
29,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,75.62424568965515,26.83,82.81,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
30,4,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_4/predictions/7dsq_A_model_1_relaxed.pdb,True,77.52226293103443,32.21,84.82,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_30/your_model_epoch_30/repeat_4/predictions/7dsq_A_model_1_unrelaxed.pdb
31,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,77.10452586206898,29.33,85.25,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_31/your_model_epoch_31/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
32,2,7dsq_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_2/predictions/7dsq_A_model_1_relaxed.pdb,True,77.83450431034483,26.22,86.11,464,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_32/your_model_epoch_32/repeat_2/predictions/7dsq_A_model_1_unrelaxed.pdb
2,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,28.642120200333878,22.14,43.12,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_2/your_model_epoch_2/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
3,4,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,34.69774624373954,23.37,52.08,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_3/your_model_epoch_3/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
4,4,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,36.8770116861436,22.54,52.47,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_4/your_model_epoch_4/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
5,2,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_relaxed.pdb,True,37.84217028380636,23.31,59.59,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_5/your_model_epoch_5/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb
6,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,41.34287145242069,24.07,63.65,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_6/your_model_epoch_6/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
7,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,40.29126878130216,23.01,60.64,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_7/your_model_epoch_7/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
8,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,45.25914858096833,21.87,67.92,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_8/your_model_epoch_8/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
9,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,45.32881469115193,22.32,69.13,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_9/your_model_epoch_9/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
10,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,45.91707846410687,24.53,68.03,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_10/your_model_epoch_10/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
11,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,49.24772954924876,23.12,72.15,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_11/your_model_epoch_11/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
12,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,52.19487479131887,21.44,77.2,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_12/your_model_epoch_12/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
13,2,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/7evw_A_model_1_relaxed.pdb,True,50.40662771285474,22.76,72.23,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_13/your_model_epoch_13/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb
14,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,55.10375626043406,21.3,74.52,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_14/your_model_epoch_14/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
15,1,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_1/predictions/7evw_A_model_1_relaxed.pdb,True,55.86055091819696,22.39,78.33,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_15/your_model_epoch_15/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb
16,1,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_1/predictions/7evw_A_model_1_relaxed.pdb,True,53.06500834724535,24.62,74.87,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_16/your_model_epoch_16/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb
17,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,56.38924874791319,22.06,76.43,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_17/your_model_epoch_17/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
18,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,58.36873121869786,23.17,79.4,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_18/your_model_epoch_18/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
19,1,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_1/predictions/7evw_A_model_1_relaxed.pdb,True,59.84772954924876,23.0,79.04,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_19/your_model_epoch_19/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb
20,2,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/7evw_A_model_1_relaxed.pdb,True,58.15597662771287,22.87,80.13,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_20/your_model_epoch_20/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb
21,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,51.588080133555934,24.64,73.84,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_21/your_model_epoch_21/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
22,4,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,58.84090150250422,23.9,76.85,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_22/your_model_epoch_22/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
23,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,50.46552587646079,20.81,75.85,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_23/your_model_epoch_23/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
24,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,57.60268781302166,27.68,76.76,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_24/your_model_epoch_24/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
25,3,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_3/predictions/7evw_A_model_1_relaxed.pdb,True,58.787896494156975,24.05,80.31,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_25/your_model_epoch_25/repeat_3/predictions/7evw_A_model_1_unrelaxed.pdb
26,2,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/7evw_A_model_1_relaxed.pdb,True,51.25757929883138,22.6,81.46,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_26/your_model_epoch_26/repeat_2/predictions/7evw_A_model_1_unrelaxed.pdb
27,4,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/7evw_A_model_1_relaxed.pdb,True,61.3191485809683,20.14,82.83,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_27/your_model_epoch_27/repeat_4/predictions/7evw_A_model_1_unrelaxed.pdb
28,5,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/7evw_A_model_1_relaxed.pdb,True,60.68916527545913,20.02,82.96,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_28/your_model_epoch_28/repeat_5/predictions/7evw_A_model_1_unrelaxed.pdb
29,1,7evw_A,1,0,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_1/predictions/7evw_A_model_1_relaxed.pdb,True,60.70647746243737,23.1,80.43,599,/users/sgmwu14/scratch/openfold_inference_runs5times/epoch_29/your_model_epoch_29/repeat_1/predictions/7evw_A_model_1_unrelaxed.pdb
